glottocode	latitude	longitude	humidity_overall_mean	humidity_overall_median	humidity_overall_sd	humidity_overall_IQR	humidity_mean_annual_mean	humidity_mean_annual_median	humidity_mean_annual_sd	humidity_mean_annual_IQR
samo1305	-13.92	188.17	0.0189384875107027	0.0189100001007318	0.000716424712623154	0.00095750018954277	0.0189452786181409	0.0189816347297488	0.000581615900645843	0.000799198570247326
sere1260	13.894	-16.392	0.0150197733113312	0.0146249998360872	0.00324154180481864	0.00623250054195523	0.0150129508406493	0.0148078514159554	0.00332970280356752	0.00599006105201422
shua1257	-3.451	281.811	0.0132777728281464	0.0132799996063113	0.00126658289422949	0.00168750039301813	0.0132896022680695	0.013445197197143	0.0010621805564999	0.00148633194556977
sici1248	37.574	14.041	0.0111752866022723	0.0105249998159707	0.00312284455952965	0.005644999910146	0.0111669345942088	0.0104881763755758	0.00320657802353656	0.00522027090321191
sind1272	26	69	0.00994797518188112	0.00881499983370304	0.00462628479535656	0.00849552464205772	0.00993708826932105	0.00881538961483683	0.00477924607388489	0.00763619723794464
sout2807	-30.445	27.895	0.00774966654018228	0.00725499982945621	0.00349170337162932	0.00679749972186983	0.00775899620730246	0.00742526874334241	0.0035925612956845	0.00636445729792791
sout3123	31.56	38.084	0.00602962458690754	0.00559499999508262	0.0020278879815741	0.00357999978587031	0.00602477119372583	0.00559766805640215	0.00207015155706343	0.0032620437139283
swis1247	47.052	8.464	0.00619776724196758	0.00542499986477196	0.00282416442024469	0.00507000018842518	0.00618719427318352	0.00548164375423868	0.00288613122605912	0.00457035105015772
tata1255	55	50	0.00541915045433791	0.00472000008448958	0.00332379675310207	0.00631749967578799	0.00541375847595623	0.00481048263383046	0.00343220404017726	0.00588459374598137
telu1262	16.453	78.702	0.0132559467316551	0.0124650001525879	0.00340712002258167	0.0064249993301928	0.0132554172203828	0.0125161048425879	0.00347454386732722	0.00601826635021199
thai1261	14.192	100.671	0.017261761665075	0.0186249995604157	0.00308793609800985	0.00499999942258	0.0172615322306267	0.0187364944463803	0.00312105122127393	0.00470059792860411
ticu1245	-3.663	290.128	0.0194082739990908	0.0194450002163649	0.000704389813549893	0.00093750050291419	0.0194140629502255	0.0195294979882116	0.000554964065819073	0.000616549999297907
tigr1270	17.349	38.223	0.0131844273879082	0.012980000115931	0.00164010242668939	0.00174750061705709	0.0131838463484161	0.0131288742995821	0.00132275315024709	0.00160017146845348
tong1325	-21.17	184.75	0.0158608968452158	0.0156299993395805	0.00204170443267463	0.00360500067472458	0.0158704420839868	0.0156134763836033	0.00204662057991455	0.0032827704692156
tswa1253	-24.368	24.759	0.00755786049067931	0.00631000008434057	0.00331950155052564	0.00581250002142042	0.00757876895604542	0.00657092915692677	0.00334994666824545	0.00550316946787967
tuni1259	33.797	9.562	0.00653683066439743	0.00616999994963408	0.00172491648815079	0.00293999956920743	0.00653242897249167	0.00615937706768616	0.00176624503528739	0.00278705484945224
