"","kaba1278","krio1252","mesc1238","alge1239","nyun1247","gusi1247","basq1248","stan1293","urdu1245","chuv1255","nhen1239","rian1262","dani1285","abua1244","alba1267","finn1318","stan1290","stan1295","mode1248","kala1399","guja1252","hakk1236","yuec1235","pula1263","ainu1240","hung1274","anga1288","west2369","assy1241","manx1243","ital1282","nucl1643","hebr1245","assa1263","kaya1330","kara1465","komi1268","kore1280","thai1261","liby1240","acol1236","jola1263","rund1242","yuca1254","peno1244","cham1312","moro1292","cent2132","scot1245","sout3123","kili1267","cent2142","west2386","bela1254","samo1305","sout2807","hadz1240","sici1248","sind1272","amha1245","telu1262","pare1266","nepa1254","ticu1245","tuni1259","nucl1235","viet1252","yoru1245","ling1263","nava1243","stan1318","kiku1240","gand1255","khan1278","sere1260","tswa1253","nucl1347","erzy1239","mari1278","moks1248","tata1255","cent2150","yucu1253","bulg1262","czec1258","dutc1256","norw1258","poli1260","swis1247","mand1415","minn1241","haus1257","nort2945","cent2127","bhil1251","biet1238","chot1239","dubl1239","gami1242","hind1269","dhan1264","konk1267","maha1287","mara1378","carn1240","pott1240","vasa1239","kurd1259","meso1252","wels1247","krah1246","pano1254","xava1240","yano1261","nene1249","lule1254","komi1269","teso1249","chig1238","nyan1307","laca1243","stan1288","tzel1254","tzot1259","fiji1243","taga1270","maor1246","tong1325","wall1257","muyu1244","shua1257","latv1249","russ1263","ukra1253","vend1245","xhos1239","zulu1248","luok1236","awng1244","tigr1270","newa1246","nucl1301"
"stan1288",0.612151333333333,0.0863043434343434,0.0374737313432836,0.0281877027027027,0.0281877027027027,0.0359769090909091,0.0281877027027027,0.620028737373737,0.0281877027027027,0.614310727272727,0.614803737373737,0.0761749494949495,0.613713151515151,0.0359769090909091,0.610611090909091,0.614720656565657,0.0281877027027027,0.0281877027027027,0.655952,0.0281877027027027,0.0328528282828283,0.635435090909091,0.642352661616162,0.671517454545455,0.0281877027027027,0.60931375,0.0281877027027027,0.0309386153846154,0.0281877027027027,0.611024606060606,0.618981414141414,0.643561580808081,0.611050787878788,0.632648148148148,0.568356424242424,0.620997878787879,0.612217818181818,0.637407987804878,0.638093742331288,0.0281877027027027,0.680178383838384,0.103622272727273,0.664298606060606,0.577757454545455,0,0.0715294545454545,0.0281877027027027,0.0328869444444444,0.0281877027027027,0.037122,0.115303517241379,0.591376767676768,0.634864595959596,0.0281877027027027,0.0681164197530864,0.0359769090909091,0.0820862576687117,0.0453467283950617,0.0281877027027027,0.0584363076923077,0.637890606060606,0.0600355555555556,0.0281877027027027,0.0501675757575758,0.0281877027027027,0.660534307692308,0.647800101010101,0.105615121212121,0.100809444444444,0.0374737313432836,0.0281877027027027,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.614310727272727,0.614310727272727,0.614310727272727,0.614310727272727,0.614803737373737,0.614803737373737,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.642352661616162,0.642352661616162,0.671517454545455,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0309386153846154,0.0281877027027027,0.611024606060606,0.568356424242424,0.568356424242424,0.568356424242424,0.568356424242424,0.620997878787879,0.620997878787879,0.612217818181818,0.680178383838384,0.680178383838384,0.680178383838384,0,0,0,0,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.115303517241379,0.591376767676768,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0820862576687117,0.0584363076923077,0.0584363076923077,0.0281877027027027,0.660534307692308
"tzel1254",0.612151333333333,0.0863043434343434,0.0374737313432836,0.0281877027027027,0.0281877027027027,0.0359769090909091,0.0281877027027027,0.620028737373737,0.0281877027027027,0.614310727272727,0.614803737373737,0.0761749494949495,0.613713151515151,0.0359769090909091,0.610611090909091,0.614720656565657,0.0281877027027027,0.0281877027027027,0.655952,0.0281877027027027,0.0328528282828283,0.635435090909091,0.642352661616162,0.671517454545455,0.0281877027027027,0.60931375,0.0281877027027027,0.0309386153846154,0.0281877027027027,0.611024606060606,0.618981414141414,0.643561580808081,0.611050787878788,0.632648148148148,0.568356424242424,0.620997878787879,0.612217818181818,0.637407987804878,0.638093742331288,0.0281877027027027,0.680178383838384,0.103622272727273,0.664298606060606,0.577757454545455,0,0.0715294545454545,0.0281877027027027,0.0328869444444444,0.0281877027027027,0.037122,0.115303517241379,0.591376767676768,0.634864595959596,0.0281877027027027,0.0681164197530864,0.0359769090909091,0.0820862576687117,0.0453467283950617,0.0281877027027027,0.0584363076923077,0.637890606060606,0.0600355555555556,0.0281877027027027,0.0501675757575758,0.0281877027027027,0.660534307692308,0.647800101010101,0.105615121212121,0.100809444444444,0.0374737313432836,0.0281877027027027,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.614310727272727,0.614310727272727,0.614310727272727,0.614310727272727,0.614803737373737,0.614803737373737,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.642352661616162,0.642352661616162,0.671517454545455,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0309386153846154,0.0281877027027027,0.611024606060606,0.568356424242424,0.568356424242424,0.568356424242424,0.568356424242424,0.620997878787879,0.620997878787879,0.612217818181818,0.680178383838384,0.680178383838384,0.680178383838384,0,0,0,0,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.115303517241379,0.591376767676768,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0820862576687117,0.0584363076923077,0.0584363076923077,0.0281877027027027,0.660534307692308
"tzot1259",0.612151333333333,0.0863043434343434,0.0374737313432836,0.0281877027027027,0.0281877027027027,0.0359769090909091,0.0281877027027027,0.620028737373737,0.0281877027027027,0.614310727272727,0.614803737373737,0.0761749494949495,0.613713151515151,0.0359769090909091,0.610611090909091,0.614720656565657,0.0281877027027027,0.0281877027027027,0.655952,0.0281877027027027,0.0328528282828283,0.635435090909091,0.642352661616162,0.671517454545455,0.0281877027027027,0.60931375,0.0281877027027027,0.0309386153846154,0.0281877027027027,0.611024606060606,0.618981414141414,0.643561580808081,0.611050787878788,0.632648148148148,0.568356424242424,0.620997878787879,0.612217818181818,0.637407987804878,0.638093742331288,0.0281877027027027,0.680178383838384,0.103622272727273,0.664298606060606,0.577757454545455,0,0.0715294545454545,0.0281877027027027,0.0328869444444444,0.0281877027027027,0.037122,0.115303517241379,0.591376767676768,0.634864595959596,0.0281877027027027,0.0681164197530864,0.0359769090909091,0.0820862576687117,0.0453467283950617,0.0281877027027027,0.0584363076923077,0.637890606060606,0.0600355555555556,0.0281877027027027,0.0501675757575758,0.0281877027027027,0.660534307692308,0.647800101010101,0.105615121212121,0.100809444444444,0.0374737313432836,0.0281877027027027,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.614310727272727,0.614310727272727,0.614310727272727,0.614310727272727,0.614803737373737,0.614803737373737,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.610611090909091,0.642352661616162,0.642352661616162,0.671517454545455,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0309386153846154,0.0281877027027027,0.611024606060606,0.568356424242424,0.568356424242424,0.568356424242424,0.568356424242424,0.620997878787879,0.620997878787879,0.612217818181818,0.680178383838384,0.680178383838384,0.680178383838384,0,0,0,0,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.115303517241379,0.591376767676768,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0359769090909091,0.0359769090909091,0.0359769090909091,0.0820862576687117,0.0584363076923077,0.0584363076923077,0.0281877027027027,0.660534307692308
"fiji1243",0.331755078794856,0.117066060606061,0.147604776119403,0.0819996296296296,0.0551303703703704,0.25833625,0.191600597014925,0.153479850746269,0.097665671641791,0.0936132446808511,0.082381696969697,0.0233252621153492,0.530191835106383,0.147133796296296,0.527330053191489,0.249440530724039,0.19098552238806,0.0194757407407407,0.10234265,0.0316581481481482,0.0779264179104478,0.149966579491726,0.101175134090922,0.304180159574468,0.0298240298507463,0.116971815181518,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.150191991017137,0.107757512596592,0.121492420212766,0.3474,0.336030742100667,0.0566285106382979,0.112648510638298,0.0862659690897365,0.0210511497326203,0.0677764444444444,0.167614141791045,0.175832649253731,0.140654255319149,0.308284101302001,0.0715294545454545,0,0.0194757407407407,0.483384074074074,0.459546567164179,0.464819898507463,0.384038825621111,0.520500970149254,0.531427947761194,0.436019637886321,0.446361049180328,0.48737671641791,0.536559598930481,0.494817908929191,0.411914626865672,0.5003862,0.521347835820895,0.506005180327869,0.232912222222222,0.272317340425532,0.386365555555556,0.48315185,0.418772751520177,0.412078738091458,0.394962386058981,0.147604776119403,0.0819996296296296,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.082381696969697,0.082381696969697,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.101175134090922,0.101175134090922,0.304180159574468,0.0298240298507463,0.0298240298507463,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.336030742100667,0.336030742100667,0.336030742100667,0.336030742100667,0.0566285106382979,0.0566285106382979,0.112648510638298,0.167614141791045,0.167614141791045,0.167614141791045,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0,0,0,0,0,0.384038825621111,0.520500970149254,0.436019637886321,0.436019637886321,0.436019637886321,0.48737671641791,0.48737671641791,0.48737671641791,0.536559598930481,0.5003862,0.5003862,0.232912222222222,0.48315185
"taga1270",0.331755078794856,0.117066060606061,0.147604776119403,0.0819996296296296,0.0551303703703704,0.25833625,0.191600597014925,0.153479850746269,0.097665671641791,0.0936132446808511,0.082381696969697,0.0233252621153492,0.530191835106383,0.147133796296296,0.527330053191489,0.249440530724039,0.19098552238806,0.0194757407407407,0.10234265,0.0316581481481482,0.0779264179104478,0.149966579491726,0.101175134090922,0.304180159574468,0.0298240298507463,0.116971815181518,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.150191991017137,0.107757512596592,0.121492420212766,0.3474,0.336030742100667,0.0566285106382979,0.112648510638298,0.0862659690897365,0.0210511497326203,0.0677764444444444,0.167614141791045,0.175832649253731,0.140654255319149,0.308284101302001,0.0715294545454545,0,0.0194757407407407,0.483384074074074,0.459546567164179,0.464819898507463,0.384038825621111,0.520500970149254,0.531427947761194,0.436019637886321,0.446361049180328,0.48737671641791,0.536559598930481,0.494817908929191,0.411914626865672,0.5003862,0.521347835820895,0.506005180327869,0.232912222222222,0.272317340425532,0.386365555555556,0.48315185,0.418772751520177,0.412078738091458,0.394962386058981,0.147604776119403,0.0819996296296296,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.082381696969697,0.082381696969697,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.101175134090922,0.101175134090922,0.304180159574468,0.0298240298507463,0.0298240298507463,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.336030742100667,0.336030742100667,0.336030742100667,0.336030742100667,0.0566285106382979,0.0566285106382979,0.112648510638298,0.167614141791045,0.167614141791045,0.167614141791045,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0,0,0,0,0,0.384038825621111,0.520500970149254,0.436019637886321,0.436019637886321,0.436019637886321,0.48737671641791,0.48737671641791,0.48737671641791,0.536559598930481,0.5003862,0.5003862,0.232912222222222,0.48315185
"maor1246",0.331755078794856,0.117066060606061,0.147604776119403,0.0819996296296296,0.0551303703703704,0.25833625,0.191600597014925,0.153479850746269,0.097665671641791,0.0936132446808511,0.082381696969697,0.0233252621153492,0.530191835106383,0.147133796296296,0.527330053191489,0.249440530724039,0.19098552238806,0.0194757407407407,0.10234265,0.0316581481481482,0.0779264179104478,0.149966579491726,0.101175134090922,0.304180159574468,0.0298240298507463,0.116971815181518,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.150191991017137,0.107757512596592,0.121492420212766,0.3474,0.336030742100667,0.0566285106382979,0.112648510638298,0.0862659690897365,0.0210511497326203,0.0677764444444444,0.167614141791045,0.175832649253731,0.140654255319149,0.308284101302001,0.0715294545454545,0,0.0194757407407407,0.483384074074074,0.459546567164179,0.464819898507463,0.384038825621111,0.520500970149254,0.531427947761194,0.436019637886321,0.446361049180328,0.48737671641791,0.536559598930481,0.494817908929191,0.411914626865672,0.5003862,0.521347835820895,0.506005180327869,0.232912222222222,0.272317340425532,0.386365555555556,0.48315185,0.418772751520177,0.412078738091458,0.394962386058981,0.147604776119403,0.0819996296296296,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.082381696969697,0.082381696969697,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.101175134090922,0.101175134090922,0.304180159574468,0.0298240298507463,0.0298240298507463,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.336030742100667,0.336030742100667,0.336030742100667,0.336030742100667,0.0566285106382979,0.0566285106382979,0.112648510638298,0.167614141791045,0.167614141791045,0.167614141791045,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0,0,0,0,0,0.384038825621111,0.520500970149254,0.436019637886321,0.436019637886321,0.436019637886321,0.48737671641791,0.48737671641791,0.48737671641791,0.536559598930481,0.5003862,0.5003862,0.232912222222222,0.48315185
"tong1325",0.331755078794856,0.117066060606061,0.147604776119403,0.0819996296296296,0.0551303703703704,0.25833625,0.191600597014925,0.153479850746269,0.097665671641791,0.0936132446808511,0.082381696969697,0.0233252621153492,0.530191835106383,0.147133796296296,0.527330053191489,0.249440530724039,0.19098552238806,0.0194757407407407,0.10234265,0.0316581481481482,0.0779264179104478,0.149966579491726,0.101175134090922,0.304180159574468,0.0298240298507463,0.116971815181518,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.150191991017137,0.107757512596592,0.121492420212766,0.3474,0.336030742100667,0.0566285106382979,0.112648510638298,0.0862659690897365,0.0210511497326203,0.0677764444444444,0.167614141791045,0.175832649253731,0.140654255319149,0.308284101302001,0.0715294545454545,0,0.0194757407407407,0.483384074074074,0.459546567164179,0.464819898507463,0.384038825621111,0.520500970149254,0.531427947761194,0.436019637886321,0.446361049180328,0.48737671641791,0.536559598930481,0.494817908929191,0.411914626865672,0.5003862,0.521347835820895,0.506005180327869,0.232912222222222,0.272317340425532,0.386365555555556,0.48315185,0.418772751520177,0.412078738091458,0.394962386058981,0.147604776119403,0.0819996296296296,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.082381696969697,0.082381696969697,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.101175134090922,0.101175134090922,0.304180159574468,0.0298240298507463,0.0298240298507463,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.336030742100667,0.336030742100667,0.336030742100667,0.336030742100667,0.0566285106382979,0.0566285106382979,0.112648510638298,0.167614141791045,0.167614141791045,0.167614141791045,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0,0,0,0,0,0.384038825621111,0.520500970149254,0.436019637886321,0.436019637886321,0.436019637886321,0.48737671641791,0.48737671641791,0.48737671641791,0.536559598930481,0.5003862,0.5003862,0.232912222222222,0.48315185
"wall1257",0.331755078794856,0.117066060606061,0.147604776119403,0.0819996296296296,0.0551303703703704,0.25833625,0.191600597014925,0.153479850746269,0.097665671641791,0.0936132446808511,0.082381696969697,0.0233252621153492,0.530191835106383,0.147133796296296,0.527330053191489,0.249440530724039,0.19098552238806,0.0194757407407407,0.10234265,0.0316581481481482,0.0779264179104478,0.149966579491726,0.101175134090922,0.304180159574468,0.0298240298507463,0.116971815181518,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.150191991017137,0.107757512596592,0.121492420212766,0.3474,0.336030742100667,0.0566285106382979,0.112648510638298,0.0862659690897365,0.0210511497326203,0.0677764444444444,0.167614141791045,0.175832649253731,0.140654255319149,0.308284101302001,0.0715294545454545,0,0.0194757407407407,0.483384074074074,0.459546567164179,0.464819898507463,0.384038825621111,0.520500970149254,0.531427947761194,0.436019637886321,0.446361049180328,0.48737671641791,0.536559598930481,0.494817908929191,0.411914626865672,0.5003862,0.521347835820895,0.506005180327869,0.232912222222222,0.272317340425532,0.386365555555556,0.48315185,0.418772751520177,0.412078738091458,0.394962386058981,0.147604776119403,0.0819996296296296,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.25833625,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.0936132446808511,0.082381696969697,0.082381696969697,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.527330053191489,0.101175134090922,0.101175134090922,0.304180159574468,0.0298240298507463,0.0298240298507463,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.0335012962962963,0.106082391304348,0.0194757407407407,0.370898244680851,0.336030742100667,0.336030742100667,0.336030742100667,0.336030742100667,0.0566285106382979,0.0566285106382979,0.112648510638298,0.167614141791045,0.167614141791045,0.167614141791045,0.0715294545454545,0.0715294545454545,0.0715294545454545,0.0715294545454545,0,0,0,0,0,0.384038825621111,0.520500970149254,0.436019637886321,0.436019637886321,0.436019637886321,0.48737671641791,0.48737671641791,0.48737671641791,0.536559598930481,0.5003862,0.5003862,0.232912222222222,0.48315185
"muyu1244",0.389094137030047,0.142071310344828,0.248435016387122,0.0779344444444444,0.0444725925925926,0.28421332722719,0.291115274725275,0.21940691108102,0.192170187969925,0.32006644785477,0.11734124137931,0.179041006520346,0.523757565854115,0.1400175,0.52532987367239,0.335171192796452,0.293167957393484,0.2209395,0.180997,0.0664062962962963,0.130592477069975,0.296239877614713,0.185393695088091,0.38156237449118,0.162328368999422,0.12076881294964,0.0750385648148148,0.136765086956522,0.1513925,0.526916398259486,0.233299740361413,0.236196111251389,0.334123485238385,0.347675357142857,0.381427070900788,0.287017602114818,0.329769049735648,0.209019632447998,0.118514617742011,0.0618615138888889,0.222741976077635,0.249548027042096,0.315217653581622,0.356466426799199,0.115303517241379,0.384038825621111,0.118827166666667,0.183208703703704,0.288890041449778,0.210250026029015,0,0.494431474770003,0.493194543908559,0.459270816419606,0.0703762857142857,0.471916492192018,0.487013330604033,0.545585620713225,0.477288087526509,0.4737509,0.484352293560078,0.219828142857143,0.229508148148148,0.274279444392458,0.350831047619048,0.48837665,0.347609390334438,0.407932427585816,0.335900625087728,0.248435016387122,0.0779344444444444,0.28421332722719,0.28421332722719,0.28421332722719,0.28421332722719,0.28421332722719,0.28421332722719,0.32006644785477,0.32006644785477,0.32006644785477,0.32006644785477,0.11734124137931,0.11734124137931,0.52532987367239,0.52532987367239,0.52532987367239,0.52532987367239,0.52532987367239,0.52532987367239,0.185393695088091,0.185393695088091,0.38156237449118,0.162328368999422,0.162328368999422,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.0750385648148148,0.136765086956522,0.1513925,0.526916398259486,0.381427070900788,0.381427070900788,0.381427070900788,0.381427070900788,0.287017602114818,0.287017602114818,0.329769049735648,0.222741976077635,0.222741976077635,0.222741976077635,0.115303517241379,0.115303517241379,0.115303517241379,0.115303517241379,0.384038825621111,0.384038825621111,0.384038825621111,0.384038825621111,0.384038825621111,0,0.494431474770003,0.459270816419606,0.459270816419606,0.459270816419606,0.471916492192018,0.471916492192018,0.471916492192018,0.487013330604033,0.4737509,0.4737509,0.229508148148148,0.48837665
"shua1257",0.489666281387182,0.680550858585859,0.297008117647059,0.359555925925926,0.0847096296296296,0.616574527777778,0.441718588235294,0.560287732919255,0.413244235294118,0.55197697761194,0.616223535353535,0.363160582529308,0.564469925373134,0.0391922222222222,0.562042723880597,0.552970589482711,0.454648117647059,0.0391922222222222,0.585429347826087,0.269964814814815,0.0737112732919255,0.293377288557214,0.260960818407173,0.616608358208955,0.351300117647059,0.590485794871795,0.0391922222222222,0.0915322826086957,0.0391922222222222,0.563686156716418,0.479566039938014,0.396296496239687,0.559448992537313,0.579545502645503,0.353966754828797,0.526452873134328,0.550333694029851,0.412764321368358,0.515041353383459,0.101991111111111,0.634248416149068,0.54061847826087,0.609563097014925,0.376805510974539,0.591376767676768,0.520500970149254,0.0391922222222222,0.0328869444444444,0.435683764705882,0.521931606138107,0.494431474770003,0,0.0693894099378882,0.107124840246856,0.0720992893401015,0.368124823529412,0.161364323308271,0.133244576271186,0.0909518823529412,0.12545402173913,0.54479801242236,0.0873460406091371,0.299376666666667,0.026282947761194,0.391879947089947,0.581695217391304,0.516884813664596,0.248826588009896,0.185246679245283,0.297008117647059,0.359555925925926,0.616574527777778,0.616574527777778,0.616574527777778,0.616574527777778,0.616574527777778,0.616574527777778,0.55197697761194,0.55197697761194,0.55197697761194,0.55197697761194,0.616223535353535,0.616223535353535,0.562042723880597,0.562042723880597,0.562042723880597,0.562042723880597,0.562042723880597,0.562042723880597,0.260960818407173,0.260960818407173,0.616608358208955,0.351300117647059,0.351300117647059,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0391922222222222,0.0915322826086957,0.0391922222222222,0.563686156716418,0.353966754828797,0.353966754828797,0.353966754828797,0.353966754828797,0.526452873134328,0.526452873134328,0.550333694029851,0.634248416149068,0.634248416149068,0.634248416149068,0.591376767676768,0.591376767676768,0.591376767676768,0.591376767676768,0.520500970149254,0.520500970149254,0.520500970149254,0.520500970149254,0.520500970149254,0.494431474770003,0,0.107124840246856,0.107124840246856,0.107124840246856,0.368124823529412,0.368124823529412,0.368124823529412,0.161364323308271,0.12545402173913,0.12545402173913,0.299376666666667,0.581695217391304
"latv1249",0.298807541714596,0.0899800675675676,0.323727990124565,0.011272962962963,0.0253609259259259,0.238694003498096,0.202585057793738,0.00417595029406185,0.0390113043803539,0.316054167244877,0.0125830067567568,0.233596757084085,0.36973772509016,0.212727037037037,0.295224399903953,0.189133444415963,0.202211997905211,0.0133508333333333,0.0151512028985507,0.079032962962963,0.0576392275798766,0.391680816317892,0.257979119711231,0.458233354293023,0.183738768937269,0.00295690127288442,0.0621762407407407,0.0263420434782609,0.053392,0.296592680175789,0.0874113908301972,0.296558465763559,0.302470772522653,0.382813801079734,0.379292579060611,0.370235879363131,0.314561154790475,0.282887494232028,0.140649107951518,0.020508450617284,0.189915116423196,0.19872275853449,0.388472550672599,0.410673962720963,0.0281877027027027,0.436019637886321,0.0339872916666667,0.226841944444444,0.198592930834549,0.0703024522908098,0.459270816419606,0.107124840246856,0.0354128558706351,0,0.238866513888889,0.423895410915348,0.484434810826566,0.253299053710749,0.354988328283395,0.519780927173913,0.455491695805015,0.199322604166667,0.334335462962963,0.262212163075135,0.290838947089947,0.471327729347826,0.533871179068042,0.448038770819186,0.376609271554064,0.323727990124565,0.011272962962963,0.238694003498096,0.238694003498096,0.238694003498096,0.238694003498096,0.238694003498096,0.238694003498096,0.316054167244877,0.316054167244877,0.316054167244877,0.316054167244877,0.0125830067567568,0.0125830067567568,0.295224399903953,0.295224399903953,0.295224399903953,0.295224399903953,0.295224399903953,0.295224399903953,0.257979119711231,0.257979119711231,0.458233354293023,0.183738768937269,0.183738768937269,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0621762407407407,0.0263420434782609,0.053392,0.296592680175789,0.379292579060611,0.379292579060611,0.379292579060611,0.379292579060611,0.370235879363131,0.370235879363131,0.314561154790475,0.189915116423196,0.189915116423196,0.189915116423196,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.0281877027027027,0.436019637886321,0.436019637886321,0.436019637886321,0.436019637886321,0.436019637886321,0.459270816419606,0.107124840246856,0,0,0,0.423895410915348,0.423895410915348,0.423895410915348,0.484434810826566,0.519780927173913,0.519780927173913,0.334335462962963,0.471327729347826
